address_full,street,house_number,postal_code,city,sale_price,ask_price,sale_date,list_date,delist_date,transport_date,days_on_market,area_m2,rooms,bedrooms,bathrooms,toilets,year_built,type,subtype,energy_label,maintenance_inside,maintenance_outside,vve_monthly_fee,has_garden,garden_type,garden_area_m2,has_balcony,has_terrace,outdoor_text,heating,hot_water,has_lift,floor,has_storage,has_parking,has_garage,garage_type,notes,source_file,lat,lng
"Prinsengracht 81 A, 1015 DN Amsterdam",Prinsengracht,81 A,1015DN,Amsterdam,1350000.0,1350000.0,,2025-08-25,,,260.0,183.0,3.0,2.0,1.0,,1760.0,Appartement,Benedenwoning,,Goed,Goed,620.75,True,Achtertuin,12.0,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.378775,4.8872679
"Laurierstraat 36 H, 1016 PM Amsterdam",Laurierstraat,36 H,1016PM,Amsterdam,818000.0,750000.0,,2024-09-02,2024-10-14,2024-10-14,19.0,75.0,3.0,2.0,1.0,,1835.0,Appartement,Benedenwoning,A,Goed,Goed,152.0,True,Achtertuin,9.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1403.rtf,52.3724881,4.8818464
"Oude-IJselstraat 7 2, 1078 CL Amsterdam",Oude-IJselstraat,7 2,1078CL,Amsterdam,485000.0,425000.0,,2025-09-25,2025-11-03,2026-01-05,21.0,51.0,2.0,1.0,1.0,,1934.0,Appartement,Bovenwoning,E,Goed,Goed,239.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1510 (5).rtf,52.3478522,4.9012212
"Lijnbaansgracht 188 H, 1016 XA Amsterdam",Lijnbaansgracht,188 H,1016XA,Amsterdam,625000.0,600000.0,,2025-01-20,2025-05-07,2025-05-07,82.0,64.0,4.0,2.0,1.0,,1944.0,Appartement,Benedenwoning,C,Goed,Goed,100.0,True,Patio,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3685561,4.8787793
"Berkelstraat 15 1, 1078 CV Amsterdam",Berkelstraat,15 1,1078CV,Amsterdam,492000.0,475000.0,,2024-11-25,2025-02-10,2025-05-24,78.0,63.0,3.0,2.0,,,1925.0,Appartement,,C,Goed,Goed,193.0,False,Geen tuin,,True,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825 (2).rtf,52.3479167,4.9037593
"Laurierstraat 38 2, 1016 PN Amsterdam",Laurierstraat,38 2,1016PN,Amsterdam,510000.0,425000.0,,2024-05-30,2024-06-19,2024-07-15,16.0,43.0,2.0,1.0,1.0,,1899.0,Appartement,,B,Goed,Goed,65.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1403.rtf,52.3724695,4.8817735
"Tuinstraat 71 3, 1015 NZ Amsterdam",Tuinstraat,71 3,1015NZ,Amsterdam,710000.0,650000.0,,2024-11-10,2025-04-28,2024-12-25,31.0,73.0,4.0,2.0,1.0,,1906.0,Appartement,Bovenwoning,E,Goed,Goed,234.65,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-18102025_1507.rtf,52.3771936,4.8832323
"Hazenstraat 15 3, 1016 SM Amsterdam",Hazenstraat,15 3,1016SM,Amsterdam,407000.0,400000.0,,2025-06-27,2025-08-05,2025-08-29,35.0,37.0,2.0,1.0,1.0,,1933.0,Appartement,Bovenwoning,G,Goed,Goed,213.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0800.rtf,52.3707628,4.8799139
"Keizersgracht 707 2, 1017 DW Amsterdam",Keizersgracht,707 2,1017DW,Amsterdam,635000.0,635000.0,,2025-09-18,,,125.0,68.0,4.0,2.0,1.0,,1904.0,Appartement,,,Goed,Goed,159.28,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3639902,4.8980199
"Keizersgracht 391 C, 1016 EJ Amsterdam",Keizersgracht,391 C,1016EJ,Amsterdam,699000.0,699000.0,,2025-08-26,,,77.0,72.0,3.0,2.0,1.0,,1671.0,Appartement,,,Redelijk,Redelijk,95.08,False,Geen tuin,,False,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3678964,4.8848775
"Elandsgracht 103 A, 1016 TS Amsterdam",Elandsgracht,103 A,1016TS,Amsterdam,945103.0,950000.0,,2024-11-14,2025-02-21,2025-02-14,57.0,113.0,4.0,3.0,1.0,,1906.0,Appartement,Benedenwoning,A,Uitstekend,Goed,282.0,True,Achtertuin,18.0,True,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,52.368942,4.8791735
"Elandsgracht 97 H, 1016 TS Amsterdam",Elandsgracht,97 H,1016TS,Amsterdam,515000.0,450000.0,,2025-05-01,2025-07-16,2025-07-16,27.0,48.0,3.0,1.0,1.0,,1939.0,Appartement,Bovenwoning,,Goed,Goed,145.8,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,52.3689891,4.8793175
"Jekerstraat 110 3, 1078 MJ Amsterdam",Jekerstraat,110 3,1078MJ,Amsterdam,850000.0,799000.0,,2025-06-27,2025-08-28,2025-10-03,40.0,92.0,4.0,3.0,2.0,,1930.0,Appartement,Bovenwoning,C,Goed,Goed,175.19,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2103 (1).rtf,52.345672,4.8955945
"Prinsengracht 395, 1016 HL Amsterdam",Prinsengracht,395,1016HL,Amsterdam,450000.0,450000.0,,2025-10-02,,,40.0,46.0,3.0,1.0,1.0,,1755.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3714608,4.8834591
"Keizersgracht 758 1V, 1017 EZ Amsterdam",Keizersgracht,758 1V,1017EZ,Amsterdam,599000.0,599000.0,,2025-05-15,,,180.0,58.0,3.0,1.0,,,1930.0,Appartement,,,Uitstekend,Goed,203.95,False,,,False,True,,,elektrisch,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3634864,4.8979521
"Lijnbaansgracht 226, 1017 PH Amsterdam",Lijnbaansgracht,226,1017PH,Amsterdam,480000.0,450000.0,,2024-11-22,2025-02-18,2025-02-24,60.0,51.0,3.0,2.0,1.0,,1981.0,Appartement,Bovenwoning,B,Goed,Goed,234.38,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.365027,4.8816675
"Passeerdersstraat 51 B, 1016 XB Amsterdam",Passeerdersstraat,51 B,1016XB,Amsterdam,750000.0,750000.0,,2025-02-11,2025-04-11,2025-04-11,48.0,91.0,3.0,2.0,1.0,,1999.0,Appartement,Bovenwoning,B,Goed,Goed,190.68,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (3).rtf,52.367422,4.8805684
"Keizersgracht 2 H, 1015 CN Amsterdam",Keizersgracht,2 H,1015CN,Amsterdam,2000000.0,2000000.0,,2025-07-31,,,103.0,235.0,8.0,4.0,1.0,,1906.0,Woonhuis,,,Redelijk,Redelijk,,True,Achtertuin,6.0,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3795839,4.8893733
"Elandsgracht 144 3, 1016 VC Amsterdam",Elandsgracht,144 3,1016VC,Amsterdam,486500.0,400000.0,,2024-11-22,2025-01-08,2025-02-28,20.0,49.0,3.0,2.0,1.0,,1913.0,Appartement,Bovenwoning,C,Goed,Goed,125.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,52.3690854,4.8785377
"Reguliersgracht 82 B, 1017 LV Amsterdam",Reguliersgracht,82 B,1017LV,Amsterdam,750000.0,750000.0,,2025-09-08,,,64.0,77.0,2.0,1.0,1.0,,1906.0,Appartement,Bovenwoning,,Goed,Goed,192.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (4).rtf,52.3620394,4.8957512
"Utrechtsedwarsstraat 48 L, 1017 WG Amsterdam",Utrechtsedwarsstraat,48 L,1017WG,Amsterdam,400000.0,375000.0,,2025-06-18,2025-09-02,2025-09-23,69.0,40.0,1.0,1.0,1.0,,2007.0,Appartement,Bovenwoning,A,Goed,Goed,72.0,False,Geen tuin,,True,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606 (2).rtf,52.3612042,4.8980653
"Keizersgracht 131 E, 1015 CJ Amsterdam",Keizersgracht,131 E,1015CJ,Amsterdam,1200000.0,1200000.0,,2025-06-23,,,141.0,112.0,2.0,1.0,1.0,,1880.0,Appartement,Bovenwoning,,Uitstekend,Goed,364.6,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3760872,4.887166
"Berkelstraat 17 3, 1078 CV Amsterdam",Berkelstraat,17 3,1078CV,Amsterdam,680000.0,700000.0,,2025-04-16,2025-05-19,2025-07-01,22.0,99.0,5.0,5.0,2.0,,1922.0,Appartement,Bovenwoning,C,Matig,Matig,67.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825 (2).rtf,52.347836,4.9038046
"Deurloostraat 44 2, 1078 JC Amsterdam",Deurloostraat,44 2,1078JC,Amsterdam,715000.0,625000.0,,2025-03-20,2025-04-23,2025-05-16,29.0,92.0,4.0,3.0,1.0,,1933.0,Appartement,Bovenwoning,B,Redelijk,Redelijk,39.14,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2049 (1).rtf,52.3464396,4.8920789
"Diezestraat 11 H, 1078 JL Amsterdam",Diezestraat,11 H,1078JL,Amsterdam,1205000.0,975000.0,,2024-11-15,2025-01-24,2025-01-30,27.0,100.0,4.0,2.0,1.0,,1929.0,Appartement,Benedenwoning,D,Goed,Goed,190.24,True,Achtertuin,58.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0826.rtf,52.3458103,4.8920421
"Herengracht 441 B, 1017 BR Amsterdam",Herengracht,441 B,1017BR,Amsterdam,700000.0,700000.0,,2025-10-30,,,153.0,71.0,4.0,1.0,1.0,,1892.0,Appartement,Bovenwoning,C,Goed,Goed,170.0,False,,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,52.366765,4.8887983
"Elandsgracht 57 F, 1016 TN Amsterdam",Elandsgracht,57 F,1016TN,Amsterdam,535000.0,475000.0,,2025-03-13,2025-04-08,2025-04-16,27.0,50.0,2.0,1.0,1.0,,1906.0,Appartement,Bovenwoning,D,Goed,Goed,188.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,52.369345,4.880473
"Lijnbaansgracht 204 A1, 1016 XA Amsterdam",Lijnbaansgracht,204 A1,1016XA,Amsterdam,710000.0,750000.0,,2025-06-10,2025-09-26,2025-10-09,91.0,96.0,3.0,2.0,2.0,,1901.0,Appartement,Bovenwoning,B,Goed,Goed,160.0,True,Patio,,False,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.368099,4.8791511
"Deltastraat 11 H, 1078 PB Amsterdam",Deltastraat,11 H,1078PB,Amsterdam,965000.0,895000.0,,2025-08-29,2025-10-14,2025-11-28,25.0,90.0,2.0,2.0,1.0,,1930.0,Appartement,Benedenwoning,,Uitstekend,Uitstekend,309.41,True,Achtertuin,43.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2049 (3).rtf,52.3457709,4.9021538
"Keizersgracht 735 3, 1017 DZ Amsterdam",Keizersgracht,735 3,1017DZ,Amsterdam,1150000.0,1150000.0,,2025-10-23,,,19.0,115.0,4.0,2.0,1.0,,1906.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3642929,4.8994112
"Lijnbaansgracht 351 1, 1017 XB Amsterdam",Lijnbaansgracht,351 1,1017XB,Amsterdam,497500.0,450000.0,,2024-11-22,2025-01-22,2025-01-27,46.0,48.0,2.0,1.0,1.0,,1959.0,Appartement,Bovenwoning,E,Goed,Goed,129.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3600457,4.8939676
"Utrechtsedwarsstraat 10, 1017 WG Amsterdam",Utrechtsedwarsstraat,10,1017WG,Amsterdam,900000.0,950000.0,,2025-07-23,2025-10-10,2025-12-15,72.0,82.0,5.0,4.0,2.0,2.0,1906.0,Woonhuis,,,Goed,Goed,,False,Geen tuin,,False,True,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606 (2).rtf,52.360938,4.8967323
"Lijnbaansgracht 210 L, 1016 XA Amsterdam",Lijnbaansgracht,210 L,1016XA,Amsterdam,1037500.0,1100000.0,,2024-10-22,2025-04-29,2025-04-28,127.0,119.0,3.0,2.0,3.0,2.0,1991.0,Appartement,,C,Goed,Goed,309.01,False,,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.367383,4.8797032
"Eerste Looiersdwarsstraat 11 1, 1016 VL Amsterdam",Eerste Looiersdwarsstraat,11 1,1016VL,Amsterdam,1250000.0,1250000.0,,2025-09-16,,,42.0,152.0,7.0,5.0,2.0,2.0,1860.0,Appartement,Bovenwoning,E,Goed,Goed,100.0,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-27102025_1750 (1).rtf,52.3692483,4.880988
"Lauriergracht 168 2, 1016 RV Amsterdam",Lauriergracht,168 2,1016RV,Amsterdam,500000.0,450000.0,,2025-01-31,2025-04-21,2025-06-12,32.0,47.0,2.0,1.0,1.0,,1935.0,Appartement,Bovenwoning,F,Goed,Goed,113.75,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1218.rtf,52.3706799,4.8773739
"Jekerstraat 14 3, 1078 MC Amsterdam",Jekerstraat,14 3,1078MC,Amsterdam,727500.0,595000.0,,2025-07-10,2025-10-15,2025-10-01,35.0,84.0,5.0,2.0,1.0,,1929.0,Appartement,Bovenwoning,F,Redelijk,Redelijk,104.17,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2103 (1).rtf,52.3460999,4.8990091
"Prinsengracht 673 O, 1017 JT Amsterdam",Prinsengracht,673 O,1017JT,Amsterdam,650000.0,650000.0,,2025-11-04,,,7.0,100.0,2.0,1.0,1.0,,1860.0,Appartement,Benedenwoning,D,Goed,Goed,153.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3659698,4.8835226
"Prinsengracht 570 1, 1017 KR Amsterdam",Prinsengracht,570 1,1017KR,Amsterdam,1825000.0,1825000.0,,2025-10-06,,,61.0,206.0,6.0,5.0,4.0,3.0,1915.0,Appartement,Bovenwoning,E,Goed,Goed,141.0,False,,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3624386,4.8880392
"Schipbeekstraat 9 2, 1078 BK Amsterdam",Schipbeekstraat,9 2,1078BK,Amsterdam,487083.0,475000.0,,2025-09-12,2025-10-29,2025-11-05,29.0,50.0,3.0,2.0,1.0,,1926.0,Appartement,Bovenwoning,D,Goed,Goed,129.63,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825.rtf,52.3476868,4.8980824
"Lijnbaansgracht 213 3, 1016 XJ Amsterdam",Lijnbaansgracht,213 3,1016XJ,Amsterdam,595000.0,500000.0,,2025-05-07,2025-06-25,2025-06-26,27.0,55.0,3.0,2.0,1.0,,1940.0,Appartement,Portiek,D,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3670503,4.8798536
"Laurierstraat 11 B, 1016 PG Amsterdam",Laurierstraat,11 B,1016PG,Amsterdam,1125000.0,1100000.0,,2024-11-18,2024-12-22,2024-12-30,26.0,96.0,3.0,2.0,1.0,,2001.0,Appartement,Bovenwoning,C,Uitstekend,Uitstekend,90.0,False,,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1403.rtf,52.3724529,4.8822292
"Prinsengracht 15 K, 1015 DK Amsterdam",Prinsengracht,15 K,1015DK,Amsterdam,540000.0,540000.0,,2025-10-16,,,26.0,42.0,2.0,1.0,1.0,,1970.0,Woonhuis,,C,Redelijk,Redelijk,,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3798068,4.8879413
"Schipbeekstraat 7 1, 1078 BK Amsterdam",Schipbeekstraat,7 1,1078BK,Amsterdam,530000.0,450000.0,,2025-04-29,2025-07-14,2025-07-01,23.0,53.0,3.0,2.0,1.0,,1926.0,Appartement,Bovenwoning,C,Goed,Goed,135.59,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825.rtf,52.3477316,4.898067
"Prinsengracht 551, 1016 HS Amsterdam",Prinsengracht,551,1016HS,Amsterdam,1950000.0,1950000.0,,2025-10-02,,,61.0,190.0,7.0,3.0,2.0,,1670.0,Woonhuis,,,Goed,Goed,,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.368443,4.8829509
"Biesboschstraat 9 3, 1078 MK Amsterdam",Biesboschstraat,9 3,1078MK,Amsterdam,975000.0,975000.0,,2025-03-12,2025-06-25,2025-06-12,62.0,116.0,4.0,3.0,1.0,,1930.0,Appartement,Bovenwoning,C,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1511.rtf,52.3452816,4.899033
"Tuinstraat 4 C, 1015 PE Amsterdam",Tuinstraat,4 C,1015PE,Amsterdam,1025000.0,1000000.0,,2025-06-16,2025-08-14,2025-08-29,33.0,94.0,3.0,2.0,2.0,2.0,1744.0,Appartement,Bovenwoning,A,Uitstekend,Uitstekend,65.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-18102025_1507.rtf,52.377806,4.8855163
"Keizersgracht 267 2, 1016 EC Amsterdam",Keizersgracht,267 2,1016EC,Amsterdam,795000.0,795000.0,,2025-09-09,,,63.0,94.0,2.0,1.0,1.0,,1633.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3712436,4.8852091
"Lijnbaansgracht 347 3, 1017 XB Amsterdam",Lijnbaansgracht,347 3,1017XB,Amsterdam,472000.0,450000.0,,2025-02-24,2025-04-17,2025-05-09,25.0,39.0,3.0,2.0,1.0,,1857.0,Appartement,Bovenwoning,D,Goed,Goed,225.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3600627,4.8936298
"Oude Looiersstraat 59 H, 1016 VH Amsterdam",Oude Looiersstraat,59 H,1016VH,Amsterdam,1210000.0,1275000.0,,2024-09-25,2025-02-10,2025-02-28,59.0,151.0,7.0,4.0,1.0,,1935.0,Woonhuis,,G,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1400.rtf,52.3690228,4.8808733
"Hazenstraat 12, 1016 SP Amsterdam",Hazenstraat,12,1016SP,Amsterdam,1170000.0,1000000.0,,2024-07-11,2024-11-15,2024-10-08,26.0,131.0,3.0,2.0,1.0,,1818.0,Woonhuis,,D,Redelijk,Redelijk,,True,Voortuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1401 (2).rtf,52.3705809,4.8794604
"Keizersgracht 343 A, 1016 EH Amsterdam",Keizersgracht,343 A,1016EH,Amsterdam,2200000.0,2200000.0,,2025-09-22,,,155.0,160.0,4.0,3.0,2.0,2.0,1740.0,Appartement,Benedenwoning,,Goed,Goed,,True,Achtertuin,85.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3692024,4.8849824
"Prinsengracht 12 1, 1015 DV Amsterdam",Prinsengracht,12 1,1015DV,Amsterdam,945000.0,945000.0,,2025-09-19,,,261.0,95.0,4.0,2.0,2.0,,1906.0,Appartement,,,Goed,Goed,100.0,True,Patio,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3802511,4.88778
"Prinsengracht 280 D, 1016 HJ Amsterdam",Prinsengracht,280 D,1016HJ,Amsterdam,595000.0,595000.0,,2025-09-23,,,49.0,68.0,3.0,2.0,1.0,,1680.0,Appartement,Benedenwoning,C,Goed,Goed,150.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3707462,4.882424
"Tweede Laurierdwarsstraat 45 H, 1016 RA Amsterdam",Tweede Laurierdwarsstraat,45 H,1016RA,Amsterdam,850000.0,850000.0,,2025-09-01,,,57.0,59.0,3.0,2.0,1.0,,1906.0,Appartement,Benedenwoning,A,Goed,Goed,127.0,True,Patio,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-27102025_1750.rtf,52.3715692,4.8793758
"Keizersgracht 643 E, 1017 DT Amsterdam",Keizersgracht,643 E,1017DT,Amsterdam,1150000.0,1150000.0,,2025-10-03,,,39.0,104.0,4.0,2.0,1.0,,1690.0,Appartement,Bovenwoning,,Uitstekend,Uitstekend,443.67,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3637976,4.8949242
"Lauriergracht 47 T, 1016 RG Amsterdam",Lauriergracht,47 T,1016RG,Amsterdam,741000.0,650000.0,,2025-01-16,2025-04-10,2025-03-06,22.0,80.0,2.0,1.0,1.0,,1923.0,Appartement,Bovenwoning,,Redelijk,Goed,270.0,False,,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1218.rtf,52.3711064,4.8805121
"Prinsengracht 731 E, 1017 JX Amsterdam",Prinsengracht,731 E,1017JX,Amsterdam,750000.0,750000.0,,2025-10-02,,,40.0,80.0,3.0,2.0,1.0,,1906.0,Appartement,Bovenwoning,,Goed,Goed,170.0,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3644787,4.8858
"Passeerdersstraat 61 A, 1016 XB Amsterdam",Passeerdersstraat,61 A,1016XB,Amsterdam,695000.0,665000.0,,2024-09-12,2025-02-08,2025-02-10,133.0,76.0,3.0,2.0,1.0,,2000.0,Appartement,Bovenwoning,A,Goed,Goed,208.0,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (3).rtf,52.3673214,4.8801584
"Keizersgracht 31 2V, 1015 CD Amsterdam",Keizersgracht,31 2V,1015CD,Amsterdam,600000.0,600000.0,,2025-04-29,,,233.0,65.0,2.0,1.0,1.0,,1628.0,Appartement,,,Goed,Goed,544.96,False,Geen tuin,,False,True,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3788115,4.889559
"Keizersgracht 30 A, 1015 CR Amsterdam",Keizersgracht,30 A,1015CR,Amsterdam,1495000.0,1495000.0,,2025-09-15,,,57.0,126.0,3.0,2.0,2.0,,1992.0,Appartement,Bovenwoning,A,Goed,Goed,425.95,True,Patio,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3788709,4.8887061
