address_full,street,house_number,postal_code,city,sale_price,ask_price,sale_date,list_date,delist_date,transport_date,days_on_market,area_m2,rooms,bedrooms,bathrooms,toilets,year_built,type,subtype,energy_label,maintenance_inside,maintenance_outside,vve_monthly_fee,has_garden,garden_type,garden_area_m2,has_balcony,has_terrace,outdoor_text,heating,hot_water,has_lift,floor,has_storage,has_parking,has_garage,garage_type,notes,source_file,lat,lng
"Eerste Tuindwarsstraat 14 1, 1015 RV Amsterdam",Eerste Tuindwarsstraat,14 1,1015RV,Amsterdam,395000.0,375000.0,,2025-03-28,2025-06-09,2025-06-03,18.0,33.0,2.0,1.0,,,1879.0,Appartement,Bovenwoning,,Uitstekend,Uitstekend,,False,Geen tuin,,False,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-18102025_1511 (1).rtf,,
"Utrechtsedwarsstraat 45 1, 1017 WC Amsterdam",Utrechtsedwarsstraat,45 1,1017WC,Amsterdam,573400.0,550000.0,,2024-12-04,2025-03-26,2025-03-24,86.0,49.0,3.0,2.0,1.0,,1955.0,Appartement,Bovenwoning,D,Uitstekend,Goed,175.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606 (2).rtf,,
"Victorieplein 29 1, 1079 KM Amsterdam",Victorieplein,29 1,1079KM,Amsterdam,740000.0,725000.0,,2025-03-20,2025-07-29,2025-05-22,37.0,112.0,4.0,3.0,1.0,,1932.0,Appartement,Bovenwoning,F,Redelijk,Goed,118.09,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2050 (2).rtf,,
"Prinsengracht 79 E, 1015 DM Amsterdam",Prinsengracht,79 E,1015DM,Amsterdam,350000.0,350000.0,,2025-10-27,,,15.0,24.0,1.0,,1.0,,1760.0,Appartement,Portiek,,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,,
"Rozengracht 236 B, 1016 SZ Amsterdam",Rozengracht,236 B,1016SZ,Amsterdam,736500.0,675000.0,,2025-06-04,2025-07-21,2025-12-01,27.0,72.0,3.0,2.0,1.0,,1894.0,Appartement,Bovenwoning,C,Goed,Goed,179.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1207.rtf,,
"Keizersgracht 378 A, 1016 GA Amsterdam",Keizersgracht,378 A,1016GA,Amsterdam,1150000.0,1150000.0,,2025-06-10,,,154.0,165.0,1.0,1.0,1.0,,1906.0,Appartement,Benedenwoning,,Goed,Goed,338.56,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,,
"Eerste Rozendwarsstraat 13 H, 1016 PC Amsterdam",Eerste Rozendwarsstraat,13 H,1016PC,Amsterdam,540000.0,495000.0,,2025-06-10,2025-09-16,2025-09-09,49.0,51.0,2.0,1.0,1.0,,1906.0,Appartement,Benedenwoning,B,Goed,Goed,99.34,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402.rtf,,
"Keizersgracht 227 B, 1016 DV Amsterdam",Keizersgracht,227 B,1016DV,Amsterdam,1100000.0,1100000.0,,2025-06-02,,,268.0,100.0,4.0,2.0,2.0,2.0,1906.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,,
"Keizersgracht 698 E, 1017 EV Amsterdam",Keizersgracht,698 E,1017EV,Amsterdam,895000.0,895000.0,,2025-09-22,,,50.0,84.0,2.0,1.0,1.0,,1690.0,Appartement,,,Goed,Goed,312.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,,
"Tweede Bloemdwarsstraat 34 A, 1016 LM Amsterdam",Tweede Bloemdwarsstraat,34 A,1016LM,Amsterdam,775000.0,750000.0,,2025-09-21,2025-11-08,2025-12-02,31.0,83.0,4.0,3.0,1.0,,1982.0,Appartement,Bovenwoning,C,Uitstekend,Uitstekend,203.66,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0807.rtf,,
"Laurierstraat 41 c, 1016 PH Amsterdam",Laurierstraat,41 c,1016PH,Amsterdam,423000.0,350000.0,,2024-02-29,2024-04-15,2024-04-30,20.0,38.0,2.0,1.0,1.0,,1878.0,Appartement,Bovenwoning,C,Uitstekend,Uitstekend,75.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1403.rtf,,
"Molenbeekstraat 28 H, 1078 XE Amsterdam",Molenbeekstraat,28 H,1078XE,Amsterdam,970000.0,895000.0,,2025-02-26,2025-08-08,2025-08-08,27.0,99.0,5.0,2.0,1.0,,1930.0,Appartement,Benedenwoning,A,Goed,Goed,151.25,True,Achtertuin,53.0,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825 (1).rtf,,
"Keizersgracht 74 A, 1015 CT Amsterdam",Keizersgracht,74 A,1015CT,Amsterdam,1800000.0,1800000.0,,2025-01-30,,,381.0,219.0,3.0,2.0,1.0,,1625.0,Appartement,,,Uitstekend,Uitstekend,150.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,,
"Raamstraat 11 3, 1016 XL Amsterdam",Raamstraat,11 3,1016XL,Amsterdam,820100.0,750000.0,,2024-06-14,2024-08-16,2024-08-27,33.0,100.0,3.0,2.0,1.0,,1848.0,Appartement,Maisonnette,C,Goed,Goed,171.87,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1401 (3).rtf,,
"Lauriergracht 166 A, 1016 RV Amsterdam",Lauriergracht,166 A,1016RV,Amsterdam,1146000.0,1200000.0,,2025-05-20,2025-08-08,2025-09-05,74.0,102.0,8.0,3.0,1.0,,1936.0,Appartement,Bovenwoning,,Goed,Goed,102.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1218.rtf,,
"Eerste Looiersdwarsstraat 3 B, 1016 VL Amsterdam ",Eerste Looiersdwarsstraat,3 B,1016VL,Amsterdam,485000.0,485000.0,,2025-02-14,,,256.0,48.0,2.0,1.0,1.0,,1990.0,Appartement,Bovenwoning,B,Goed,Goed,177.51,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-27102025_1750 (1).rtf,,
"Herengracht 592 D, 1017 CJ Amsterdam",Herengracht,592 D,1017CJ,Amsterdam,1395000.0,1395000.0,,2025-10-29,,,13.0,139.0,4.0,2.0,1.0,,1670.0,Appartement,Bovenwoning,E,Goed,Goed,355.0,False,,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,,
"Tuinstraat 246, 1015 PK Amsterdam",Tuinstraat,246,1015PK,Amsterdam,355000.0,350000.0,,2024-08-15,2024-11-26,2024-11-29,50.0,40.0,2.0,1.0,1.0,,1988.0,Appartement,Bovenwoning,A,Redelijk,Redelijk,,True,Achtertuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-18102025_1507.rtf,,
"Elandsgracht 59 1A, 1016 TN Amsterdam",Elandsgracht,59 1A,1016TN,Amsterdam,375000.0,350000.0,,2025-07-01,2025-10-06,2025-09-25,32.0,30.0,2.0,1.0,1.0,,1851.0,Appartement,Bovenwoning,C,Uitstekend,Uitstekend,94.04,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,,
"Frederiksplein 26 H, 1017 XN Amsterdam",Frederiksplein,26 H,1017XN,Amsterdam,1080000.0,1100000.0,,2025-01-29,2025-05-06,2025-06-18,90.0,135.0,3.0,2.0,1.0,,1883.0,Appartement,Bovenwoning,B,Goed,Goed,216.0,False,,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606 (3).rtf,,
"Herengracht 114 HV, 1015 BT Amsterdam",Herengracht,114 HV,1015BT,Amsterdam,895000.0,895000.0,,2025-10-15,,,102.0,104.0,3.0,2.0,1.0,,1906.0,Appartement,Benedenwoning,,Redelijk,Goed,279.37,True,Patio,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,,
"Herengracht 327, 1016 AW Amsterdam",Herengracht,327,1016AW,Amsterdam,1100000.0,1100000.0,,2025-09-26,,,46.0,126.0,5.0,1.0,,,1906.0,Woonhuis,,,Redelijk,Redelijk,,False,Geen tuin,,False,False,,C.V.-Ketel,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,,
"Eerste Tuindwarsstraat 6 1, 1015 RV Amsterdam",Eerste Tuindwarsstraat,6 1,1015RV,Amsterdam,920000.0,875000.0,,2024-11-15,2025-01-08,2025-01-07,22.0,99.0,5.0,2.0,1.0,,1890.0,Appartement,Bovenwoning,F,Goed,Goed,200.0,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-18102025_1511 (1).rtf,,
"Lauriergracht 121 2, 1016 RK Amsterdam",Lauriergracht,121 2,1016RK,Amsterdam,685000.0,665000.0,,2024-10-22,2024-12-10,2024-12-27,22.0,83.0,2.0,1.0,1.0,,1915.0,Appartement,Bovenwoning,D,Goed,Redelijk,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1218.rtf,,
"Deurloostraat 121 1, 1078 HX Amsterdam",Deurloostraat,121 1,1078HX,Amsterdam,785000.0,740000.0,,2025-09-26,2025-10-21,2026-03-31,20.0,93.0,4.0,2.0,1.0,,1928.0,Appartement,Bovenwoning,,Goed,Goed,401.63,False,Geen tuin,,True,True,,elektrisch,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2049 (1).rtf,,
"Lijnbaansgracht 341 E, 1017 XA Amsterdam",Lijnbaansgracht,341 E,1017XA,Amsterdam,787000.0,750000.0,,2025-01-24,2025-03-18,2025-03-13,27.0,61.0,4.0,3.0,2.0,,1750.0,Appartement,Bovenwoning,C,Uitstekend,Goed,170.68,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,,
"Lauriergracht 114 1, 1016 RR Amsterdam",Lauriergracht,114 1,1016RR,Amsterdam,725000.0,675000.0,,2024-11-26,2025-03-04,2025-04-15,31.0,59.0,2.0,1.0,1.0,,1906.0,Appartement,Bovenwoning,,Goed,Goed,135.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1218.rtf,,
"Tweede Laurierdwarsstraat 45 H, 1016 RA Amsterdam",Tweede Laurierdwarsstraat,45 H,1016RA,Amsterdam,850000.0,850000.0,,2025-09-01,,,57.0,59.0,3.0,2.0,1.0,,1906.0,Appartement,Benedenwoning,A,Goed,Goed,127.0,True,Patio,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-27102025_1750.rtf,,
"Niersstraat 28, 1078 VL Amsterdam",Niersstraat,28,1078VL,Amsterdam,825028.0,,,2025-02-11,2025-03-26,2025-05-01,22.0,87.0,3.0,2.0,,,1930.0,Appartement,Benedenwoning,B,Goed,Goed,307.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2050 (3).rtf,,
"Herengracht 375 2, 1016 BC Amsterdam",Herengracht,375 2,1016BC,Amsterdam,499000.0,499000.0,,2025-09-05,,,67.0,45.0,2.0,1.0,,,1941.0,Appartement,Bovenwoning,C,Goed,Goed,150.69,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,,
"Keizersgracht 700, 1017 EV Amsterdam",Keizersgracht,700,1017EV,Amsterdam,2300000.0,2300000.0,,2025-10-03,,,39.0,200.0,4.0,2.0,2.0,2.0,1906.0,Appartement,,,Goed,Goed,428.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,,
"Tweede Laurierdwarsstraat 45 II, 1016 RA Amsterdam",Tweede Laurierdwarsstraat,45 II,1016RA,Amsterdam,600000.0,599000.0,,2024-03-30,2024-05-15,2024-05-31,21.0,48.0,3.0,2.0,1.0,,1906.0,Appartement,Bovenwoning,A,Uitstekend,Uitstekend,116.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1401.rtf,,
"Herengracht 553 1, 1017 BW Amsterdam",Herengracht,553 1,1017BW,Amsterdam,1750000.0,1750000.0,,2025-09-05,,,67.0,144.0,4.0,3.0,2.0,,1670.0,Appartement,,,Uitstekend,Uitstekend,340.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,,
"Prinsengracht 151 E, 1015 DR Amsterdam",Prinsengracht,151 E,1015DR,Amsterdam,1200000.0,1200000.0,,2025-09-05,,,178.0,94.0,3.0,2.0,2.0,,1980.0,Appartement,,C,Uitstekend,Uitstekend,286.27,True,Achtertuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,,
"Rozengracht 70 C, 1016 NE Amsterdam",Rozengracht,70 C,1016NE,Amsterdam,285000.0,285000.0,,2025-06-24,,,121.0,28.0,1.0,,1.0,,1976.0,Appartement,,C,Goed,Goed,174.15,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1207.rtf,,
"Deltastraat 11 H, 1078 PB Amsterdam",Deltastraat,11 H,1078PB,Amsterdam,965000.0,895000.0,,2025-08-29,2025-10-14,2025-11-28,25.0,90.0,2.0,2.0,1.0,,1930.0,Appartement,Benedenwoning,,Uitstekend,Uitstekend,309.41,True,Achtertuin,43.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2049 (3).rtf,,
"Biesboschstraat 9 3, 1078 MK Amsterdam",Biesboschstraat,9 3,1078MK,Amsterdam,975000.0,975000.0,,2025-03-12,2025-06-25,2025-06-12,62.0,116.0,4.0,3.0,1.0,,1930.0,Appartement,Bovenwoning,C,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1511.rtf,,
"Elandsstraat 58, 1016 SG Amsterdam",Elandsstraat,58,1016SG,Amsterdam,958958.0,900000.0,,2024-10-20,2025-04-17,2025-04-03,117.0,116.0,3.0,2.0,2.0,,2017.0,Appartement,Maisonnette,A,Goed,Goed,336.84,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (2).rtf,,
"Eerste Laurierdwarsstraat 18 B, 1016 PZ Amsterdam",Eerste Laurierdwarsstraat,18 B,1016PZ,Amsterdam,1275000.0,1275000.0,,2025-06-03,2025-08-07,2025-11-01,66.0,146.0,4.0,3.0,2.0,,1934.0,Woonhuis,,C,Goed,Goed,,False,Geen tuin,,False,True,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0758.rtf,,
"Elandsstraat 68 A, 1016 SG Amsterdam",Elandsstraat,68 A,1016SG,Amsterdam,590000.0,600000.0,,2024-08-27,2024-11-10,2024-12-06,66.0,78.0,3.0,2.0,1.0,,1725.0,Appartement,,,Goed,Goed,130.22,True,Patio,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (2).rtf,,
"Laurierstraat 11 B, 1016 PG Amsterdam",Laurierstraat,11 B,1016PG,Amsterdam,1125000.0,1100000.0,,2024-11-18,2024-12-22,2024-12-30,26.0,96.0,3.0,2.0,1.0,,2001.0,Appartement,Bovenwoning,C,Uitstekend,Uitstekend,90.0,False,,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1403.rtf,,
"Herengracht 455 C, 1017 BS Amsterdam",Herengracht,455 C,1017BS,Amsterdam,800000.0,800000.0,,2025-09-17,,,223.0,77.0,3.0,2.0,1.0,,1906.0,Appartement,Bovenwoning,,Uitstekend,Uitstekend,342.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,,
"Eerste Looiersdwarsstraat 5 A, 1016 VL Amsterdam",Eerste Looiersdwarsstraat,5 A,1016VL,Amsterdam,525000.0,500000.0,,2024-05-23,2024-07-15,2024-07-30,22.0,50.0,2.0,1.0,1.0,,1987.0,Appartement,Bovenwoning,C,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1401 (1).rtf,,
"Victorieplein 38 3, 1078 PG Amsterdam",Victorieplein,38 3,1078PG,Amsterdam,935000.0,900000.0,,2024-11-15,2024-12-18,2024-12-23,19.0,134.0,6.0,5.0,1.0,,1924.0,Appartement,Bovenwoning,D,Redelijk,Goed,250.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2050 (2).rtf,,
"Merwedeplein 57 1, 1078 NC Amsterdam",Merwedeplein,57 1,1078NC,Amsterdam,970000.0,850000.0,,2025-05-07,2025-08-14,2025-08-28,24.0,100.0,5.0,3.0,1.0,,1930.0,Appartement,Bovenwoning,B,Goed,Goed,,False,,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1510 (6).rtf,,
"Elandsstraat 35 D, 1016 RX Amsterdam",Elandsstraat,35 D,1016RX,Amsterdam,877000.0,799000.0,,2025-02-06,2025-03-13,2025-04-15,30.0,87.0,4.0,3.0,1.0,2.0,1906.0,Appartement,Bovenwoning,C,Redelijk,Redelijk,160.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (2).rtf,,
"Victorieplein 39 2, 1078 PD Amsterdam",Victorieplein,39 2,1078PD,Amsterdam,950001.0,925000.0,,2024-11-24,2024-12-23,2025-02-28,26.0,113.0,4.0,3.0,1.0,,1931.0,Appartement,Bovenwoning,C,Goed,Goed,366.0,False,Geen tuin,,True,True,,C.V.-Ketel,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2050 (2).rtf,,
"Utrechtsestraat 8 1, 1017 VN Amsterdam",Utrechtsestraat,8 1,1017VN,Amsterdam,525000.0,525000.0,,2025-02-26,2025-03-17,2025-04-11,16.0,61.0,2.0,1.0,1.0,,1906.0,Appartement,Bovenwoning,B,Goed,Goed,183.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606 (4).rtf,,
"Molenbeekstraat 8 H, 1078 XC Amsterdam",Molenbeekstraat,8 H,1078XC,Amsterdam,786000.0,675000.0,,2025-05-21,2025-09-23,2025-09-15,20.0,71.0,3.0,2.0,1.0,,1931.0,Appartement,Benedenwoning,C,Goed,Goed,100.0,True,Achtertuin,29.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825 (1).rtf,,
"Rozengracht 214 A3, 1016 NL Amsterdam",Rozengracht,214 A3,1016NL,Amsterdam,670000.0,650000.0,,2025-02-19,2025-07-29,2025-05-21,65.0,77.0,3.0,2.0,1.0,,1893.0,Appartement,Bovenwoning,A,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1207.rtf,,
"Oude-IJselstraat 24 1, 1078 CN Amsterdam ",Oude-IJselstraat,24 1,1078CN,Amsterdam,480000.0,485000.0,,2025-04-18,2025-07-04,2025-07-16,54.0,63.0,3.0,2.0,1.0,,1923.0,Appartement,Bovenwoning,C,Redelijk,Redelijk,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1510 (5).rtf,,
"Jekerstraat 110 1, 1078 MJ Amsterdam",Jekerstraat,110 1,1078MJ,Amsterdam,775000.0,675000.0,,2024-11-22,2024-12-17,2025-03-14,19.0,79.0,5.0,3.0,1.0,,1928.0,Appartement,Bovenwoning,D,Goed,Goed,128.21,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2103 (1).rtf,,
"Prinsengracht 382 3, 1016 JA Amsterdam",Prinsengracht,382 3,1016JA,Amsterdam,525000.0,525000.0,,2025-11-03,,,8.0,50.0,3.0,1.0,1.0,,1933.0,Appartement,Bovenwoning,,Goed,Goed,150.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,,
"Elandsgracht 122 2, 1016 VB Amsterdam",Elandsgracht,122 2,1016VB,Amsterdam,572500.0,575000.0,,2025-05-07,2025-07-18,2025-07-21,73.0,59.0,4.0,1.0,1.0,,1932.0,Appartement,Bovenwoning,E,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,,
